KLCoeffInner,Step_1-PolicyExecTime,Time-SampleProc,Step_0-MinForwardReturn,Step_1-MaxForwardReturn,Time-InnerStep,Step_1-AverageReturn,Time,Step_0-EnvExecTime,Step_0-AveragePolicyStd,Time-TotalInner,Time-OuterStep,Step_0-MaxForwardReturn,Step_1-EnvExecTime,Step_0-AverageCtrlCost,Step_1-AverageCtrlCost,Itr,Step_1-MinReturn,LossBefore,Step_1-AverageDiscountedReturn,KLInner,Time-MAMLSteps,Step_1-MaxReturn,Step_0-StdReturn,ItrTime,Step_1-AveragePolicyStd,LossAfter,Step_0-AverageReturn,Step_0-StdForwardReturn,Step_1-NumTrajs,Step_0-AverageDiscountedReturn,Step_0-AverageForwardReturn,Step_1-AverageForwardReturn,Step_1-StdForwardReturn,Step_1-MinForwardReturn,n_timesteps,Step_0-MinReturn,Step_0-MaxReturn,Step_0-PolicyExecTime,Step_0-NumTrajs,Time-Sampling,Step_1-StdReturn
0.0005,2.6420888900756836,1.8102891445159912,-5.101684620660501,-0.2416471208042386,0.1526021957397461,-419.3896400530926,2203.3447070121765,15.881417512893677,0.8917001,41.09828591346741,2.6807971000671387,-0.2491454276310473,16.807270526885986,0.00926175005905665,0.009451836040466732,52,-983.9850412523448,3.2126906e-09,-187.9319945781909,0.010579424,2.6809170246124268,-50.16662073576664,207.1374765631346,43.84416389465332,0.8916253,-0.0016912405,-492.72373997268767,1.0356596058476393,800,-210.8147625201199,-2.4543569498043816,-2.087496364224996,1.0213891242032993,-4.909084615076926,16960000,-1022.4471299875078,-51.64512677152095,0.9982130527496338,800,39.08976721763611,204.27308053519153
0.0005,2.7413792610168457,1.6851937770843506,-5.0270893642191465,-0.10052987172571182,0.15022015571594238,-508.9039314742566,2246.4508171081543,16.044702529907227,0.8901366,40.50037622451782,2.5474038124084473,-0.22893788142365545,16.178620100021362,0.00928719438176384,0.009519902830957,53,-885.4640200116372,-4.331768e-09,-227.76603655013685,0.007134056,2.547520875930786,-22.163661937183093,191.3399588830457,43.1015260219574,0.89018446,-0.0017294383,-581.3279220892102,0.9566933063217512,800,-250.37550863883112,-2.8973524160642863,-2.5349997545403262,0.8628179594546797,-4.4178201633219985,17280000,-1007.357250057471,-47.672062695311666,0.972963809967041,800,38.62217617034912,172.5669687149132
0.0005,2.628859519958496,1.6944200992584229,-5.356129168637763,-0.14844583606597705,0.1549978256225586,-437.57148565501893,2288.970393896103,16.0493266582489,0.8879107,39.98118185997009,2.483462333679199,-0.239833459124371,15.907065629959106,0.009298532598957828,0.009541206671171823,54,-898.3091512743351,-8.687378e-10,-196.27887465812648,0.011278169,2.483581066131592,-31.574780812615,188.87325021798156,42.51322293281555,0.8877885,-0.0016742697,-511.6742292113857,0.9443466254761891,800,-219.9092599200745,-2.5490726134579704,-2.178316221603923,0.9343715927689153,-4.481862094687283,17600000,-1073.269676808029,-49.56516290883193,0.979252815246582,800,38.08931803703308,186.87310669628002
0.0005,2.779000997543335,1.7683231830596924,-4.779436130960737,-0.41702415454928465,0.16429901123046875,-490.24334678826665,2333.30464220047,16.31328248977661,0.88497776,41.59160113334656,2.6872000694274902,-0.33397437779766614,16.711029052734375,0.009344029863012693,0.009622370975705563,55,-870.5533511966565,-3.337115e-09,-221.36811780601423,0.009824924,2.687318801879883,-85.28940808359657,172.3277974303754,44.32983613014221,0.88494843,-0.002046994,-569.3212670881289,0.8615980431970394,800,-246.0418957930037,-2.837262305577632,-2.4415943629656276,0.7912216973379006,-4.343347867427443,17920000,-957.7978186123604,-68.52884996006847,0.9903445243835449,800,39.61523127555847,158.24750289772214
0.0005,2.8143310546875,1.7708439826965332,-5.664174409617415,-0.23680151554475173,0.15497660636901855,-493.72748767283935,2377.6198370456696,16.397706031799316,0.88232595,41.61956000328064,2.6353678703308105,-0.1795282696657121,16.725659370422363,0.009493263372501387,0.00973562773566242,56,-951.95808113822,-2.1994118e-09,-218.886904327171,0.01085425,2.635478973388672,-49.247694224675406,214.08590511355595,44.309942960739136,0.8822501,-0.0022944068,-571.6033862887502,1.0704080235645352,800,-243.32796005289623,-2.84852366807125,-2.4589018106285345,1.0037294488761042,-4.7503555923066685,18240000,-1134.8927055205643,-37.61867519420116,1.0571725368499756,800,39.64638876914978,200.74817936719646
0.0005,2.5721018314361572,1.662471055984497,-4.865994750140987,-0.38249318284447603,0.14555597305297852,-483.7341975119406,2421.9044489860535,17.217207431793213,0.8796087,41.6883499622345,2.532679796218872,-0.23331997777883298,16.5646014213562,0.009499506705657332,0.009832402097967425,57,-858.1803413680922,-4.1127204e-10,-217.86261516861413,0.009105933,2.5327811241149902,-78.34565297188111,164.633409618959,44.279531955718994,0.87962586,-0.0013825637,-566.3335243640107,0.8232011170793568,800,-244.98064699420706,-2.822168115114396,-2.408838585461736,0.773777383770623,-4.279874103515028,18560000,-975.1630765024216,-48.42974835296787,0.9541010856628418,800,39.836586236953735,154.76717397970202
0.0005,2.454045534133911,1.7602427005767822,-5.087163353202623,-0.36315260495720414,0.14618134498596191,-458.24499592971534,2464.099498987198,15.478721141815186,0.87713474,39.48564291000366,2.6524977684020996,-0.32623695761937,16.13251829147339,0.009643054331168388,0.009756935942162672,58,-846.3898350091732,4.5597562e-10,-205.51413217865385,0.009941559,2.6526012420654297,-74.51226104797792,184.19132410988814,42.19033217430115,0.8771451,-0.00196877,-541.9776639106989,0.9209391570744164,800,-232.13307637292965,-2.700245265222327,-2.2814680437064143,0.787168708959113,-4.2208479769695995,18880000,-1019.3819705331223,-67.13204282614083,0.8649568557739258,800,37.53269648551941,157.43299121582135
0.0005,2.519395351409912,1.7210049629211426,-4.898383769517543,-0.3798810612764258,0.14957284927368164,-489.31036226867576,2508.8417270183563,16.775648593902588,0.8750748,41.82534193992615,2.8495349884033203,-0.3390149758903506,17.149213790893555,0.009539533806928376,0.009811587195659378,59,-779.2811471531746,1.4826653e-09,-222.24524954312676,0.008996251,2.8496391773223877,-77.71803357051786,149.14731748573882,44.73577690124512,0.87518936,-0.002407704,-584.8838177225252,0.7457458547028784,800,-253.18811747648877,-2.914879554805698,-2.43674022414772,0.7025257756419392,-3.886529496195085,19200000,-981.5070120214043,-69.92305434938909,0.8807759284973145,800,39.908559799194336,140.51171098349656
0.0005,2.352842092514038,1.6623492240905762,-4.822673215009296,-0.2449276439112758,0.14833521842956543,-443.03197169414676,2549.7350821495056,15.434553384780884,0.8731691,38.374582052230835,2.4627270698547363,-0.26589598551895566,15.55044412612915,0.00953683899108044,0.009829609976798529,60,-835.5251618299822,9.7602634e-11,-200.74412223706804,0.008328143,2.462829113006592,-51.00977122472897,204.4964507088314,40.888993978500366,0.8730891,-0.0021325815,-533.7225710772724,1.0224833039796541,800,-230.3500526395443,-2.6590760163952827,-2.205330248493935,0.930530184188198,-4.168272165780048,19520000,-966.5193193873446,-55.16944606497903,0.8333220481872559,800,36.52138900756836,186.111963955222
0.0005,2.331141948699951,1.627673625946045,-4.638280817115676,-0.19829730235056137,0.1461622714996338,-367.45397140841044,2590.4461109638214,15.228142023086548,0.87103224,38.216350078582764,2.436589002609253,-0.22554892646168137,15.629287242889404,0.009542776022932376,0.00988726931190351,61,-805.7527016874628,-2.7090308e-09,-162.68956377000552,0.011176391,2.436690092086792,-41.70633058811931,223.60616526209043,40.706788063049316,0.8709261,-0.0020933405,-435.0705820840619,1.1179970682763072,800,-185.63016579133654,-2.1658101343973772,-1.8273825877301488,0.9547049764354001,-4.0192903401033195,19840000,-929.4493801365602,-47.002002421432664,0.8085439205169678,800,36.400153160095215,190.9442595228701
0.0005,2.358025550842285,1.6283042430877686,-4.919581767802028,-0.22118655785521205,0.14777112007141113,-455.84367382486903,2630.9843258857727,15.098466396331787,0.8689879,37.93528890609741,2.5491411685943604,-0.22180806057340938,15.585405588150024,0.009542233100537416,0.009716958811746227,62,-879.7236559279254,-1.2181701e-09,-201.6723452120236,0.010195007,2.5492520332336426,-46.242977213903686,203.02109227968708,40.53387904167175,0.86885506,-0.0019326778,-516.9241670224582,1.0150904500599514,800,-222.10614409482113,-2.575078602011753,-2.2695014103125986,0.9025646689375665,-4.388687576736319,20160000,-985.7480884432598,-46.254199330694064,0.8161132335662842,800,36.11669707298279,180.5442310443206
0.0005,2.390726327896118,1.6493546962738037,-4.790233929635362,-0.24480152641415637,0.15945005416870117,-483.15757408998684,2671.8866629600525,15.20046091079712,0.8675482,38.270946979522705,2.565200090408325,-0.2963464357193035,15.658071994781494,0.009502938603062285,0.009700250665434578,63,-839.8794455076905,3.3177436e-09,-216.92687024162228,0.008459026,2.565300941467285,-50.942964871771736,185.42099417530844,40.897018909454346,0.86767834,-0.0017343484,-556.7309277747431,0.9270899974314297,800,-240.78432721220383,-2.774151700270654,-2.4060876197845,0.8187500205324995,-4.189934723045147,20480000,-960.0088357933538,-61.27367904319306,0.8107116222381592,800,36.41868329048157,163.7526492173938
0.0005,2.4068522453308105,1.7029569149017334,-4.548883428779942,-0.3158839743523287,0.18660211563110352,-441.70913193569453,2713.361147880554,15.492806434631348,0.8661958,38.902642011642456,2.5118141174316406,-0.18313073536188695,15.668769836425781,0.009591244525727233,0.00975616814231893,64,-839.5364387896932,-1.1920929e-09,-198.73024347906758,0.009115542,2.5119199752807617,-64.98303098425988,211.17244635645906,41.46960115432739,0.8661857,-0.0016996873,-520.6751129735555,1.0558408037488873,800,-224.1418880959469,-2.5937843203420505,-2.1987894915361537,0.9307496692480607,-4.1879336901684745,20800000,-911.7078748675159,-38.48251204414924,0.8223793506622314,800,36.968700885772705,186.1783312013021
0.0005,2.395641326904297,1.8238880634307861,-4.7377811132144405,-0.27873152757080505,0.1659069061279297,-464.78203441162174,2754.5201642513275,15.155716896057129,0.8647921,38.625823974609375,2.4747731685638428,-0.2532403399934944,15.665409803390503,0.009524913346250979,0.009704783784918472,65,-838.3352783433346,4.8130744e-10,-211.03196111165155,0.0088984445,2.4749021530151367,-57.55971712063673,193.17845528677032,41.15481996536255,0.86470616,-0.0024516243,-552.0821927301288,0.9659031250789221,800,-239.18564498510997,-2.750886050304392,-2.31420538827319,0.8628553720161779,-4.182349300124308,21120000,-949.5981728086473,-52.42779840398482,0.809739351272583,800,36.59243607521057,172.56403777037326
0.0005,2.4614830017089844,1.6767430305480957,-4.8256553597815,-0.22418080949412839,0.1461169719696045,-436.5231419941268,2796.080241918564,15.211357831954956,0.86332715,38.91647410392761,2.585635185241699,-0.21445185057337768,16.18028688430786,0.009686043373400025,0.009861499803123733,66,-856.3972576008258,-8.195844e-12,-196.01757035561826,0.00942998,2.5857439041137695,-46.92809927631576,200.59076328854772,41.55579614639282,0.86348015,-0.0015911236,-507.5193495543206,1.0029549964776103,800,-219.3303134783764,-2.5279107043982036,-2.1727542101675104,0.8766545515537115,-4.271789158759216,21440000,-967.002297036939,-44.95176617481451,0.8213038444519043,800,37.05201959609985,175.32422598413078
0.0005,2.4073565006256104,1.6697173118591309,-4.730338507732456,-0.18052307582835725,0.14333605766296387,-440.1278889485846,2837.4669790267944,15.54612421989441,0.8614803,38.81362199783325,2.507685899734497,-0.217102629234494,15.689324140548706,0.00984053658842684,0.009982912254642871,67,-939.3728112992115,-5.32717e-11,-197.12235180342887,0.010693037,2.507786989212036,-38.09185673017623,169.1126095276366,41.38152003288269,0.86118954,-0.0017744795,-514.8788826503848,0.8455362488710553,800,-221.04086394726312,-2.5645538766634974,-2.1906565324882803,0.7807320761897196,-4.686787201601655,21760000,-947.8615732602939,-45.265294313140444,0.8406705856323242,800,36.957704067230225,156.1582861017142
0.0005,2.3856213092803955,1.6927490234375,-5.0711933260230015,-0.281956232360097,0.14500784873962402,-429.47534339909953,2878.2119250297546,15.323858499526978,0.85930675,38.21261477470398,2.469269037246704,-0.27013054230288397,15.44617223739624,0.00989512485072133,0.01001661091533635,68,-986.4270218618726,3.8679686e-09,-192.78380416229396,0.009475409,2.4693782329559326,-58.46840087915838,207.07558270421407,40.740622997283936,0.85927814,-0.0017840174,-509.8473965644725,1.035396764622008,800,-219.533988339782,-2.539341857971641,-2.1373601060801612,0.8854014575474174,-4.9210795875073154,22080000,-1016.1302238959004,-56.07686966553476,0.8418252468109131,800,36.33180499076843,177.08431243035815
0.0005,2.403979539871216,1.6751558780670166,-4.760644527488138,-0.2875335605914705,0.15047883987426758,-453.4243158180535,2919.224023103714,15.169323205947876,0.85709333,38.50072383880615,2.4558258056640625,-0.24535195362299958,15.626829147338867,0.009927392415404756,0.010126394350510819,69,-827.5771507868994,-6.338581e-09,-205.37292376112134,0.008637136,2.4559311866760254,-59.477022376228135,187.2339761440888,41.00787711143494,0.8570624,-0.0017383186,-536.9100469754018,0.9361720950103444,800,-232.42612779684026,-2.674622842461604,-2.2569951847397567,0.7827101980886662,-4.127433688887623,22400000,-954.0244350189777,-51.0252819141602,0.8241820335388184,800,36.63238167762756,156.5557589669577
0.0005,2.351860284805298,1.6310691833496094,-4.935498996835917,-0.25541664384664986,0.14099860191345215,-419.76677475967534,2959.4246389865875,15.073057889938354,0.8555163,37.67561411857605,2.4670181274414062,-0.30044004664940616,15.223097801208496,0.009937084300885546,0.01005466733268753,70,-859.2546461654915,3.0398373e-09,-189.3269623155284,0.008702783,2.467118978500366,-52.99386333224552,207.73616361237092,40.19552683830261,0.85547215,-0.0018753593,-506.07954066896957,1.0386670124875383,800,-216.81803286173826,-2.5204606190439627,-2.088779206465689,0.8726058801082442,-4.2856016380014355,22720000,-989.1039441547853,-61.97113315928324,0.8294799327850342,800,35.86137938499451,174.52418062230944
0.0005,2.3345742225646973,1.627835988998413,-4.410462931387017,-0.21136914780242047,0.14357519149780273,-409.4764479302682,2999.3972601890564,14.876614570617676,0.85423136,37.49429678916931,2.4223361015319824,-0.48129642741146783,15.271931409835815,0.009878553365963745,0.01006872274450594,71,-769.8679426043237,1.0550024e-09,-187.29899774092212,0.0078767445,2.422438144683838,-44.2123374312551,155.9749013190832,39.96785306930542,0.85432404,-0.0023376811,-507.7541469804835,0.7798719011734537,800,-219.10448594096272,-2.528892181536454,-2.037313516906835,0.7672678445737677,-3.8387652394803897,23040000,-884.1215578751421,-98.12707642726095,0.8217365741729736,800,35.680044174194336,153.4773545179578
0.0005,2.486628293991089,1.6609559059143066,-4.815330595094933,-0.2913898825039318,0.1544029712677002,-416.7063140946936,3040.5754129886627,14.83927321434021,0.8521658,38.65037989616394,2.470198631286621,-0.326718129681672,16.07139563560486,0.009990933478520092,0.010155865769539522,72,-798.064463983597,1.291558e-09,-190.04656991917537,0.009111641,2.4703001976013184,-60.5329906940306,173.69334060536787,41.173663854599,0.8518382,-0.002042082,-517.8762332378801,0.8684795186161549,800,-222.52255430642373,-2.579390232710881,-2.0733757047039285,0.8262360327913488,-3.979157149173458,23360000,-965.0884056875926,-67.28544323197883,0.8216469287872314,800,36.790215253829956,165.28288645288976
0.0005,2.578479766845703,1.8163938522338867,-4.963324061018452,-0.2870688643085554,0.16341090202331543,-439.6056492999009,3082.5466990470886,15.2910737991333,0.8499072,39.433361768722534,2.4788718223571777,-0.30040740035325286,16.172825813293457,0.010140222486703787,0.010333072403570185,73,-915.9588651762631,-4.7050417e-09,-195.66594415354015,0.010656484,2.478973150253296,-59.53989981734696,179.3484321145936,41.966980934143066,0.8498039,-0.0018029065,-504.20105689249294,0.8967231756368191,800,-218.1162500828223,-2.510865061975761,-2.1876951740959343,0.8627706119651312,-4.5697546281233885,23680000,-994.6871801050454,-61.90195726973936,0.8555805683135986,800,37.403334856033325,172.56648016676837
0.0005,2.4773783683776855,1.6816329956054688,-4.548942843231015,-0.3489239985071317,0.14787626266479492,-428.3682489318679,3124.3105359077454,15.638650178909302,0.84749025,39.22396683692932,2.4844870567321777,-0.25685062538655384,15.987383604049683,0.010051628283392493,0.010350171679773338,74,-833.8402422872545,2.9951337e-09,-195.92041503371453,0.008594558,2.484591245651245,-71.87496435594203,178.16537933866223,41.759273052215576,0.8474869,-0.0024665224,-525.469777059855,0.8908039002916867,800,-227.29110080095205,-2.617297257015882,-2.131491072979566,0.7588394827692916,-4.159746136193717,24000000,-911.5640598155309,-53.4149595987236,0.8540821075439453,800,37.35111999511719,151.76468890342056
0.0005,2.5955350399017334,1.6520211696624756,-4.99973762140022,-0.33553256315776503,0.14442706108093262,-448.94955606972394,3166.366472005844,15.178817987442017,0.845017,39.480000019073486,2.520045042037964,-0.209866513244116,16.530894994735718,0.010152188325179305,0.010331448212931865,75,-879.0888085299429,-3.3043338e-10,-201.61219268150177,0.010991868,2.520164728164673,-69.1690398671504,213.82535120131212,42.05143904685974,0.8450132,-0.002042086,-533.0521330846382,1.0690900029422046,800,-229.23513018047868,-2.655108477098011,-2.234416332135688,0.8765813490628647,-4.386235211477282,24320000,-1002.0870431880826,-43.85867846380122,0.836737871170044,800,37.639352321624756,175.32539066027599
0.0005,2.500333547592163,1.6827208995819092,-4.995506064738464,-0.29544600864432957,0.14871549606323242,-458.41538445564163,3207.7991502285004,15.351192235946655,0.84274894,38.91749119758606,2.4542150497436523,-0.20025700662034943,15.907126188278198,0.010090391977150137,0.01026254527480691,76,-844.273277838983,1.0259449e-09,-207.72484173876816,0.008360579,2.454326868057251,-61.01371431728491,187.78587546249196,41.42788481712341,0.8427684,-0.0024695555,-554.7764143434525,0.9389083627474002,800,-238.28171939769902,-2.7637916797401125,-2.281814377003401,0.7889340521292855,-4.210574250197446,24640000,-1001.1625775762534,-42.19349559141585,0.8496150970458984,800,37.036383867263794,157.8023951720195
0.0005,2.4474587440490723,1.7111096382141113,-4.908393609231178,-0.3180034103664277,0.14815592765808105,-417.4561729336895,3248.9427909851074,15.25514817237854,0.84091896,38.39110565185547,2.6973910331726074,-0.303143271384955,15.6326265335083,0.010078960286322255,0.010104036967769355,77,-940.9678419106027,-1.5217811e-09,-187.4708882234725,0.006305176,2.697498321533203,-65.6900806771719,206.0489298876826,41.139235734939575,0.84084755,-0.0019923297,-499.974355304043,1.0302377363190087,800,-215.1037539903982,-2.4897928162338934,-2.0771768277006784,0.8609713652186618,-4.694867434499945,24960000,-983.5309427747185,-62.662152716370045,0.8401279449462891,800,36.48508071899414,172.18846221767862
0.0005,2.4641919136047363,1.6458590030670166,-4.848413153420456,-0.2496175885108477,0.13815617561340332,-425.1125895706068,3289.8434879779816,15.021234512329102,0.83901054,38.39682388305664,2.445077657699585,-0.22889173119290554,15.812742710113525,0.01003679310359381,0.010182145806592015,78,-876.7007922989743,-5.348027e-09,-190.36616078323223,0.008497741,2.4451801776885986,-51.97623672040533,187.46521244011134,40.89572525024414,0.83895165,-0.0022691481,-502.2168286328668,0.9373285561645254,800,-216.84064534364586,-2.50104735006074,-2.1153808020464417,0.8421800491969146,-4.373904703908348,25280000,-971.7450051067904,-47.776312634085876,0.8329637050628662,800,36.56936001777649,168.45211672508717
0.0005,2.441972017288208,1.7445590496063232,-4.757948605058047,-0.22417170331849,0.1635451316833496,-469.5296474724231,3330.626929998398,15.087440967559814,0.8368003,38.118825912475586,2.606860876083374,-0.2890096140754973,15.317150592803955,0.010180492403353565,0.01019856254787941,79,-895.0691116748036,3.8493426e-09,-213.0632012191172,0.007365984,2.606966018676758,-46.66935072669427,174.08841631292165,40.77883815765381,0.83684766,-0.0025670815,-569.4677704946098,0.8704366394186318,800,-245.40669120265912,-2.8371583600696955,-2.3374496748142364,0.700945890922471,-4.465779621024444,25600000,-953.4985115056453,-59.9806673576982,0.8665783405303955,800,36.1640191078186,140.18000905722383
0.0005,2.417874574661255,1.7729783058166504,-4.93339930238949,-0.3371711544170659,0.1392841339111328,-449.4544601644051,3372.0461881160736,15.478684663772583,0.83441347,38.63460302352905,2.7119429111480713,-0.3352776327271286,15.360162019729614,0.010095326764851925,0.010258625602077518,80,-818.6058223295847,-2.8897076e-09,-207.90598662551633,0.00815389,2.712038040161133,-69.55106589551383,157.9039147285188,41.41357612609863,0.8343059,-0.0024622278,-577.7192155405768,0.7895098702416017,800,-248.96850822824962,-2.878500750938032,-2.237013675219948,0.6916011356957151,-4.083236608945246,25920000,-988.7373281002077,-69.05093216492403,0.8743014335632324,800,36.6768593788147,138.3181079303773
0.0005,3.518939256668091,3.0398969650268555,-5.316884545113528,-0.2771157251569705,0.20452189445495605,-400.6029782904427,3420.8685309886932,16.651748180389404,0.83262676,45.74894118309021,3.0162150859832764,-0.27853873510873894,17.814399003982544,0.010237231621764804,0.010395489860401867,81,-837.1957920328135,-2.2150577e-09,-182.86448173633136,0.005731989,3.016340970993042,-57.430549598416,205.6130650297621,48.818177938461304,0.8326297,-0.002320642,-493.6537450666447,1.0280712629095425,800,-213.2614843165106,-2.4580314937114585,-1.9926194015918117,0.8120987338414337,-4.175862801089128,26240000,-1065.4056170881925,-57.882817619724236,1.0524206161499023,800,42.400197982788086,162.42278033046983
0.0005,2.363269805908203,1.879162073135376,-4.7177774316983045,-0.3370256354490009,0.1575632095336914,-428.72276082557505,3463.0106329917908,15.850765466690063,0.8309387,39.26041102409363,2.823272943496704,-0.2914353527090938,15.680595397949219,0.010195696029273386,0.010404525013861712,82,-916.7815462814513,1.1140482e-09,-195.205262422465,0.009797523,2.8233819007873535,-69.55483933347637,181.83734905966656,42.1379029750824,0.83071786,-0.0029223494,-527.5358448217653,0.9091633369798201,800,-227.74185591407522,-2.627483528079553,-2.1332092791140136,0.7453719704146801,-4.573834213940826,26560000,-945.4649289657871,-60.473338712369234,0.8330087661743164,800,37.17163586616516,149.08040362054066
0.0005,2.3982605934143066,1.8648037910461426,-5.012509609098506,-0.3722700642727355,0.1536850929260254,-364.1829110965963,3505.0993988513947,15.674370765686035,0.8293004,39.204050064086914,2.8233988285064697,-0.2757968115266344,15.582888841629028,0.010315501158874833,0.010460848538673599,83,-840.7252202240321,1.0959804e-09,-165.89798788999954,0.006537666,2.8235058784484863,-76.58273320715954,216.38505076925316,42.08403563499451,0.8290006,-0.002662221,-456.8036519123037,1.0818991769151975,800,-196.4068467711061,-2.2737027584026435,-1.810453706944308,0.8445464817050782,-4.194391826719763,26880000,-1004.6250449431977,-57.460386441646655,0.832514762878418,800,37.141018867492676,168.91574579391994
0.0005,2.3657054901123047,1.9342079162597656,-5.019021398347132,-0.2863220792394655,0.15330767631530762,-448.9458732598978,3547.3987851142883,15.827945232391357,0.8278102,39.426230907440186,2.8010177612304688,-0.35562722443974226,15.686529397964478,0.010360978959079947,0.010590162165748769,84,-1009.2218767018828,1.9967559e-09,-201.92675649234158,0.008942005,2.80115008354187,-59.48629698270116,210.9601709385922,42.29361414909363,0.82745594,-0.0019070567,-538.0639627673322,1.0548471380305016,800,-231.64720703400934,-2.679958834877581,-2.23413920413374,0.9499364040965793,-5.03631467916436,27200000,-1005.8524908051411,-73.23422388229258,0.8404340744018555,800,37.29224896430969,189.98207301139945
0.0005,2.3396153450012207,1.8115520477294922,-4.720167819651926,-0.2635481081859627,0.14665818214416504,-428.05759781292056,3589.184804916382,15.669835329055786,0.8262482,38.997291803359985,2.7262520790100098,-0.3083255343019072,15.66421389579773,0.010376300461385254,0.010503093349366029,85,-884.7669221144904,-9.76771e-10,-190.40807967549415,0.0078934925,2.7263689041137695,-54.67062541513613,177.25828595418943,41.78169393539429,0.82641417,-0.0026642375,-507.8509094215917,0.886301242224995,800,-217.31418997857946,-2.5288782466465736,-2.129784895715237,0.8183535900507887,-4.415256404900826,27520000,-946.1753523765434,-63.7422217589066,0.8423845767974854,800,36.98376107215881,163.65475655927858
0.0005,2.4698636531829834,2.1022400856018066,-4.806639299495251,-0.4049609120430421,0.15834569931030273,-438.484936077617,3633.271043777466,15.646091222763062,0.82499856,40.89427900314331,3.13484525680542,-0.5266021174324189,16.44558548927307,0.010271706816359803,0.010449261552454701,86,-914.6851361457688,-2.019852e-09,-200.03967279731137,0.007968376,3.134964942932129,-83.11167149893923,179.73500289507078,44.08162498474121,0.82501435,-0.0009679825,-550.3674701158061,0.8986729631217417,800,-237.03078564953933,-2.7415656437626708,-2.18197541883563,0.8041620673782917,-4.5639886860882175,27840000,-963.5371261224363,-107.36910446251694,0.8585758209228516,800,38.583597898483276,160.82473231985765
